time,HEADWATER,TAILWATER,GAGE_1
300.4077409538,-1492.6,-1029.5,2989.5
302.0303337221,-1491.4,-1029.1,2987.8
305.2755192587,-1484.4,-1026.3,2978.1
311.7658903318,-1475.3,-1022.7,2965.5
314.3620387611,-1471.7,-1021.1,2960.4
319.5543356196,-1464.7,-1018.3,2950.6
329.9389293367,-1451.3,-1012.8,2931.8
350.7081167708,-1426.9,-1002.5,2897.4
359.0157917445,-1417.0,-997.83,2882.9
359.1487145441,-1416.8,-997.67,2882.6
359.4145601432,-1416.7,-997.61,2882.4
359.5208983829,-1416.4,-997.47,2882.0
359.7335748622,-1416.3,-997.42,2881.8
359.8186454539,-1416.0,-997.31,2881.5
359.9887866374,-1415.9,-997.27,2881.3
360.0023979321,-1415.7,-997.18,2881.0
360.0296205214,-1415.7,-997.17,2881.0
360.0840657001,-1415.7,-997.16,2881.0
360.1929560576,-1415.6,-997.13,2880.9
360.2365122005,-1415.5,-997.07,2880.7
360.3236244865,-1415.4,-997.05,2880.6
360.4978490583,-1415.3,-997.01,2880.5
360.8462982020,-1415.1,-996.92,2880.2
360.8741741335,-1414.7,-996.74,2879.6
360.9299259965,-1414.7,-996.73,2879.6
361.0414297225,-1414.6,-996.70,2879.5
361.2644371745,-1414.5,-996.64,2879.3
361.7104520785,-1414.3,-996.53,2878.9
361.7118793262,-1413.8,-996.30,2878.2
361.7147338216,-1413.8,-996.30,2878.2
361.7158756197,-1413.7,-996.30,2878.2
361.7181592160,-1413.7,-996.30,2878.2
361.7227264086,-1413.7,-996.30,2878.2
361.7230917841,-1413.7,-996.29,2878.2
361.7232379342,-1413.7,-996.29,2878.2
361.7235302345,-1413.7,-996.29,2878.2
361.7235536186,-1413.7,-996.29,2878.2
361.7236003866,-1413.7,-996.29,2878.2
361.7236939227,-1413.7,-996.29,2878.2
361.7236942220,-1413.7,-996.29,2878.2
361.7236942268,-1413.7,-996.29,2878.2
361.7236942272,-1413.7,-996.29,2878.2
361.7236942274,-1413.7,-996.29,2878.2
361.7236942277,-1413.7,-996.29,2878.2
361.7236942278,-1413.7,-996.29,2878.2
361.7236942279,-1413.7,-996.29,2878.2
361.7236942281,-1413.7,-996.29,2878.2
361.7236942285,-1413.7,-996.29,2878.2
361.7236942287,-1413.7,-996.29,2878.2
361.7236942291,-1413.7,-996.29,2878.2
361.7236942299,-1413.7,-996.29,2878.2
361.7236942303,-1413.7,-996.29,2878.2
361.7236942309,-1413.7,-996.29,2878.2
361.7236942311,-1413.7,-996.29,2878.2
361.7236942317,-1413.7,-996.29,2878.2
361.7236942319,-1413.7,-996.29,2878.2
361.7236942320,-1413.7,-996.29,2878.2
361.7236942321,-1413.7,-996.29,2878.2
361.7236942323,-1413.7,-996.29,2878.2
361.7236942324,-1413.7,-996.29,2878.2
361.7236942325,-1413.7,-996.29,2878.2
361.7236942327,-1413.7,-996.29,2878.2
361.7236942328,-1413.7,-996.29,2878.2
361.7236942330,-1413.7,-996.29,2878.2
361.7236942331,-1413.7,-996.29,2878.2
361.7236942332,-1413.7,-996.29,2878.2
361.7236942333,-1413.7,-996.29,2878.2
361.7236942334,-1413.7,-996.29,2878.2
361.7236942336,-1413.7,-996.29,2878.2
361.7236942337,-1413.7,-996.29,2878.2
361.7236942338,-1413.7,-996.29,2878.2
361.7236942339,-1413.7,-996.29,2878.2
361.7236942340,-1413.7,-996.29,2878.2
361.7236942341,-1413.7,-996.29,2878.2
361.7236942342,-1413.7,-996.29,2878.2
361.7236942344,-1413.7,-996.29,2878.2
361.7236942345,-1413.7,-996.29,2878.2
361.7236942347,-1413.7,-996.29,2878.2
361.7236942351,-1413.7,-996.29,2878.2
361.7236942353,-1413.7,-996.29,2878.2
361.7236942357,-1413.7,-996.29,2878.2
361.7236942359,-1413.7,-996.29,2878.2
361.7236942360,-1413.7,-996.29,2878.2
361.7236942362,-1413.7,-996.29,2878.2
361.7236942366,-1413.7,-996.29,2878.2
361.7236942367,-1413.7,-996.29,2878.2
361.7236942368,-1413.7,-996.29,2878.2
361.7236942370,-1413.7,-996.29,2878.2
361.7236942374,-1413.7,-996.29,2878.2
361.7236942376,-1413.7,-996.29,2878.2
361.7236942380,-1413.7,-996.29,2878.2
361.7236942382,-1413.7,-996.29,2878.2
361.7236942386,-1413.7,-996.29,2878.2
361.7236942388,-1413.7,-996.29,2878.2
361.7236942389,-1413.7,-996.29,2878.2
361.7236942390,-1413.7,-996.29,2878.2
361.7236942391,-1413.7,-996.29,2878.2
361.7236942392,-1413.7,-996.29,2878.2
361.7236942393,-1413.7,-996.29,2878.2
361.7236942394,-1413.7,-996.29,2878.2
361.7236942396,-1413.7,-996.29,2878.2
361.7236942397,-1413.7,-996.29,2878.2
361.7236942399,-1413.7,-996.29,2878.2
361.7236942400,-1413.7,-996.29,2878.2
361.7236942401,-1413.7,-996.29,2878.2
361.7236942403,-1413.7,-996.29,2878.2
361.7236942404,-1413.7,-996.29,2878.2
361.7236942405,-1413.7,-996.29,2878.2
361.7236942406,-1413.7,-996.29,2878.2
361.7236942408,-1413.7,-996.29,2878.2
361.7236942409,-1413.7,-996.29,2878.2
361.7236942411,-1413.7,-996.29,2878.2
361.7236942415,-1413.7,-996.29,2878.2
361.7236942417,-1413.7,-996.29,2878.2
361.7236942421,-1413.7,-996.29,2878.2
361.7236942423,-1413.7,-996.29,2878.2
361.7236942426,-1413.7,-996.29,2878.2
361.7236942428,-1413.7,-996.29,2878.2
361.7236942431,-1413.7,-996.29,2878.2
361.7236942437,-1413.7,-996.29,2878.2
361.7236942440,-1413.7,-996.29,2878.2
361.7236942441,-1413.7,-996.29,2878.2
361.7236942444,-1413.7,-996.29,2878.2
361.7236942445,-1413.7,-996.29,2878.2
361.7236942448,-1413.7,-996.29,2878.2
361.7236942449,-1413.7,-996.29,2878.2
361.7236942451,-1413.7,-996.29,2878.2
361.7236942452,-1413.7,-996.29,2878.2
361.7236942454,-1413.7,-996.29,2878.2
361.7236942455,-1413.7,-996.29,2878.2
361.7236942456,-1413.7,-996.29,2878.2
361.7236942457,-1413.7,-996.29,2878.2
361.7236942459,-1413.7,-996.29,2878.2
361.7236942463,-1413.7,-996.29,2878.2
361.7236942465,-1413.7,-996.29,2878.2
361.7236942466,-1413.7,-996.29,2878.2
361.7236942468,-1413.7,-996.29,2878.2
361.7236942469,-1413.7,-996.29,2878.2
361.7236942471,-1413.7,-996.29,2878.2
361.7236942472,-1413.7,-996.29,2878.2
361.7236942473,-1413.7,-996.29,2878.2
361.7236942474,-1413.7,-996.29,2878.2
361.7236942476,-1413.7,-996.29,2878.2
361.7236942480,-1413.7,-996.29,2878.2
361.7236942482,-1413.7,-996.29,2878.2
361.7236942483,-1413.7,-996.29,2878.2
361.7236942484,-1413.7,-996.29,2878.2
361.7236942485,-1413.7,-996.29,2878.2
361.7236942486,-1413.7,-996.29,2878.2
361.7236942488,-1413.7,-996.29,2878.2
361.7236942489,-1413.7,-996.29,2878.2
361.7236942491,-1413.7,-996.29,2878.2
361.7236942495,-1413.7,-996.29,2878.2
361.7236942497,-1413.7,-996.29,2878.2
361.7236942498,-1413.7,-996.29,2878.2
361.7236942499,-1413.7,-996.29,2878.2
361.7236942501,-1413.7,-996.29,2878.2
361.7236942502,-1413.7,-996.29,2878.2
361.7236942503,-1413.7,-996.29,2878.2
361.7236942504,-1413.7,-996.29,2878.2
361.7236942505,-1413.7,-996.29,2878.2
361.7236942507,-1413.7,-996.29,2878.2
361.7236942508,-1413.7,-996.29,2878.2
361.7236942510,-1413.7,-996.29,2878.2
361.7236942511,-1413.7,-996.29,2878.2
361.7236942513,-1413.7,-996.29,2878.2
361.7236942514,-1413.7,-996.29,2878.2
361.7236942515,-1413.7,-996.29,2878.2
361.7236942516,-1413.7,-996.29,2878.2
361.7236942517,-1413.7,-996.29,2878.2
361.7236942518,-1413.7,-996.29,2878.2
361.7236942520,-1413.7,-996.29,2878.2
361.7236942524,-1413.7,-996.29,2878.2
361.7236942526,-1413.7,-996.29,2878.2
361.7236942527,-1413.7,-996.29,2878.2
361.7236942528,-1413.7,-996.29,2878.2
361.7236942529,-1413.7,-996.29,2878.2
361.7236942531,-1413.7,-996.29,2878.2
361.7236942535,-1413.7,-996.29,2878.2
361.7236942537,-1413.7,-996.29,2878.2
361.7236942538,-1413.7,-996.29,2878.2
361.7236942539,-1413.7,-996.29,2878.2
361.7236942541,-1413.7,-996.29,2878.2
361.7236942542,-1413.7,-996.29,2878.2
361.7236942543,-1413.7,-996.29,2878.2
361.7236942544,-1413.7,-996.29,2878.2
361.7236942545,-1413.7,-996.29,2878.2
361.7236942546,-1413.7,-996.29,2878.2
361.7236942548,-1413.7,-996.29,2878.2
361.7236942549,-1413.7,-996.29,2878.2
361.7236942551,-1413.7,-996.29,2878.2
361.7236942555,-1413.7,-996.29,2878.2
361.7236942557,-1413.7,-996.29,2878.2
361.7236942558,-1413.7,-996.29,2878.2
361.7236942560,-1413.7,-996.29,2878.2
361.7236942561,-1413.7,-996.29,2878.2
361.7236942562,-1413.7,-996.29,2878.2
361.7236942564,-1413.7,-996.29,2878.2
361.7236942565,-1413.7,-996.29,2878.2
361.7236942566,-1413.7,-996.29,2878.2
361.7236942567,-1413.7,-996.29,2878.2
361.7236942569,-1413.7,-996.29,2878.2
361.7236942570,-1413.7,-996.29,2878.2
361.7236942571,-1413.7,-996.29,2878.2
361.7236942572,-1413.7,-996.29,2878.2
361.7236942574,-1413.7,-996.29,2878.2
361.7236942575,-1413.7,-996.29,2878.2
361.7236942576,-1413.7,-996.29,2878.2
361.7236942577,-1413.7,-996.29,2878.2
361.7236942578,-1413.7,-996.29,2878.2
361.7236942580,-1413.7,-996.29,2878.2
361.7236942584,-1413.7,-996.29,2878.2
361.7236942592,-1413.7,-996.29,2878.2
361.7236942608,-1413.7,-996.29,2878.2
361.7236942640,-1413.7,-996.29,2878.2
361.7236942642,-1413.7,-996.29,2878.2
361.7236942643,-1413.7,-996.29,2878.2
361.7236942646,-1413.7,-996.29,2878.2
361.7236942647,-1413.7,-996.29,2878.2
361.7236942650,-1413.7,-996.29,2878.2
361.7236942655,-1413.7,-996.29,2878.2
361.7236942665,-1413.7,-996.29,2878.2
361.7236942686,-1413.7,-996.29,2878.2
361.7236942727,-1413.7,-996.29,2878.2
361.7236942809,-1413.7,-996.29,2878.2
361.7236942972,-1413.7,-996.29,2878.2
361.7236943300,-1413.7,-996.29,2878.2
361.7236943955,-1413.7,-996.29,2878.2
361.7236945266,-1413.7,-996.29,2878.2
361.7236945790,-1413.7,-996.29,2878.2
361.7236945832,-1413.7,-996.29,2878.2
361.7236945916,-1413.7,-996.29,2878.2
361.7236946084,-1413.7,-996.29,2878.2
361.7236946420,-1413.7,-996.29,2878.2
361.7236946554,-1413.7,-996.29,2878.2
361.7236946565,-1413.7,-996.29,2878.2
361.7236946586,-1413.7,-996.29,2878.2
361.7236946629,-1413.7,-996.29,2878.2
361.7236946715,-1413.7,-996.29,2878.2
361.7236946887,-1413.7,-996.29,2878.2
361.7236947230,-1413.7,-996.29,2878.2
361.7236947917,-1413.7,-996.29,2878.2
361.7236949292,-1413.7,-996.29,2878.2
361.7236949842,-1413.7,-996.29,2878.2
361.7236950062,-1413.7,-996.29,2878.2
361.7236950150,-1413.7,-996.29,2878.2
361.7236950325,-1413.7,-996.29,2878.2
361.7236950340,-1413.7,-996.29,2878.2
361.7236950345,-1413.7,-996.29,2878.2
361.7236950356,-1413.7,-996.29,2878.2
361.7236950379,-1413.7,-996.29,2878.2
361.7236950424,-1413.7,-996.29,2878.2
361.7236950442,-1413.7,-996.29,2878.2
361.7236950443,-1413.7,-996.29,2878.2
361.7236950446,-1413.7,-996.29,2878.2
361.7236950447,-1413.7,-996.29,2878.2
361.7236950448,-1413.7,-996.29,2878.2
361.7236950449,-1413.7,-996.29,2878.2
361.7236950450,-1413.7,-996.29,2878.2
361.7236950452,-1413.7,-996.29,2878.2
361.7236950456,-1413.7,-996.29,2878.2
361.7236950458,-1413.7,-996.29,2878.2
361.7236950462,-1413.7,-996.29,2878.2
361.7236950464,-1413.7,-996.29,2878.2
361.7236950468,-1413.7,-996.29,2878.2
361.7236950470,-1413.7,-996.29,2878.2
361.7236950471,-1413.7,-996.29,2878.2
361.7236950473,-1413.7,-996.29,2878.2
361.7236950474,-1413.7,-996.29,2878.2
361.7236950476,-1413.7,-996.29,2878.2
361.7236950480,-1413.7,-996.29,2878.2
361.7236950488,-1413.7,-996.29,2878.2
361.7236950492,-1413.7,-996.29,2878.2
361.7236950493,-1413.7,-996.29,2878.2
361.7236950494,-1413.7,-996.29,2878.2
361.7236950496,-1413.7,-996.29,2878.2
361.7236950497,-1413.7,-996.29,2878.2
361.7236950498,-1413.7,-996.29,2878.2
361.7236950499,-1413.7,-996.29,2878.2
361.7236950500,-1413.7,-996.29,2878.2
361.7236950502,-1413.7,-996.29,2878.2
361.7236950503,-1413.7,-996.29,2878.2
361.7236950504,-1413.7,-996.29,2878.2
361.7236950506,-1413.7,-996.29,2878.2
361.7236950507,-1413.7,-996.29,2878.2
361.7236950509,-1413.7,-996.29,2878.2
361.7236950510,-1413.7,-996.29,2878.2
361.7236950511,-1413.7,-996.29,2878.2
361.7236950513,-1413.7,-996.29,2878.2
361.7236950514,-1413.7,-996.29,2878.2
361.7236950515,-1413.7,-996.29,2878.2
361.7236950516,-1413.7,-996.29,2878.2
361.7236950518,-1413.7,-996.29,2878.2
361.7236950519,-1413.7,-996.29,2878.2
361.7236950520,-1413.7,-996.29,2878.2
361.7236950521,-1413.7,-996.29,2878.2
361.7236950522,-1413.7,-996.29,2878.2
361.7236950524,-1413.7,-996.29,2878.2
361.7236950525,-1413.7,-996.29,2878.2
361.7236950527,-1413.7,-996.29,2878.2
361.7236950531,-1413.7,-996.29,2878.2
361.7236950533,-1413.7,-996.29,2878.2
361.7236950537,-1413.7,-996.29,2878.2
361.7236950539,-1413.7,-996.29,2878.2
361.7236950540,-1413.7,-996.29,2878.2
361.7236950541,-1413.7,-996.29,2878.2
361.7236950542,-1413.7,-996.29,2878.2
361.7236950543,-1413.7,-996.29,2878.2
361.7236950544,-1413.7,-996.29,2878.2
361.7236950546,-1413.7,-996.29,2878.2
361.7236950547,-1413.7,-996.29,2878.2
361.7236950549,-1413.7,-996.29,2878.2
361.7236950550,-1413.7,-996.29,2878.2
361.7236950551,-1413.7,-996.29,2878.2
361.7236950552,-1413.7,-996.29,2878.2
361.7236950553,-1413.7,-996.29,2878.2
361.7236950554,-1413.7,-996.29,2878.2
361.7236950555,-1413.7,-996.29,2878.2
361.7236950556,-1413.7,-996.29,2878.2
361.7236950557,-1413.7,-996.29,2878.2
361.7236950558,-1413.7,-996.29,2878.2
361.7236950559,-1413.7,-996.29,2878.2
361.7236950561,-1413.7,-996.29,2878.2
361.7236950562,-1413.7,-996.29,2878.2
361.7236950563,-1413.7,-996.29,2878.2
361.7236950565,-1413.7,-996.29,2878.2
361.7236950569,-1413.7,-996.29,2878.2
361.7236950577,-1413.7,-996.29,2878.2
361.7236950580,-1413.7,-996.29,2878.2
361.7236950582,-1413.7,-996.29,2878.2
361.7236950583,-1413.7,-996.29,2878.2
361.7236950584,-1413.7,-996.29,2878.2
361.7236950585,-1413.7,-996.29,2878.2
361.7236950586,-1413.7,-996.29,2878.2
361.7236950587,-1413.7,-996.29,2878.2
361.7236950588,-1413.7,-996.29,2878.2
361.7236950589,-1413.7,-996.29,2878.2
361.7236950590,-1413.7,-996.29,2878.2
361.7236950591,-1413.7,-996.29,2878.2
361.7236950593,-1413.7,-996.29,2878.2
361.7236950594,-1413.7,-996.29,2878.2
361.7236950595,-1413.7,-996.29,2878.2
361.7236950596,-1413.7,-996.29,2878.2
361.7236950597,-1413.7,-996.29,2878.2
361.7236950599,-1413.7,-996.29,2878.2
361.7236950600,-1413.7,-996.29,2878.2
361.7236950602,-1413.7,-996.29,2878.2
361.7236950603,-1413.7,-996.29,2878.2
361.7236950604,-1413.7,-996.29,2878.2
361.7236950605,-1413.7,-996.29,2878.2
361.7236950606,-1413.7,-996.29,2878.2
361.7236950608,-1413.7,-996.29,2878.2
361.7236950609,-1413.7,-996.29,2878.2
361.7236950610,-1413.7,-996.29,2878.2
361.7236950612,-1413.7,-996.29,2878.2
361.7236950613,-1413.7,-996.29,2878.2
361.7236950615,-1413.7,-996.29,2878.2
361.7236950619,-1413.7,-996.29,2878.2
361.7236950620,-1413.7,-996.29,2878.2
361.7236950621,-1413.7,-996.29,2878.2
361.7236950622,-1413.7,-996.29,2878.2
361.7236950624,-1413.7,-996.29,2878.2
361.7236950625,-1413.7,-996.29,2878.2
361.7236950626,-1413.7,-996.29,2878.2
361.7236950628,-1413.7,-996.29,2878.2
361.7236950629,-1413.7,-996.29,2878.2
361.7236950630,-1413.7,-996.29,2878.2
361.7236950632,-1413.7,-996.29,2878.2
361.7236950636,-1413.7,-996.29,2878.2
361.7236950638,-1413.7,-996.29,2878.2
361.7236950642,-1413.7,-996.29,2878.2
361.7236950644,-1413.7,-996.29,2878.2
361.7236950648,-1413.7,-996.29,2878.2
361.7236950650,-1413.7,-996.29,2878.2
361.7236950654,-1413.7,-996.29,2878.2
361.7236950656,-1413.7,-996.29,2878.2
361.7236950659,-1413.7,-996.29,2878.2
361.7236950660,-1413.7,-996.29,2878.2
361.7236950661,-1413.7,-996.29,2878.2
361.7236950662,-1413.7,-996.29,2878.2
361.7236950663,-1413.7,-996.29,2878.2
361.7236950664,-1413.7,-996.29,2878.2
361.7236950665,-1413.7,-996.29,2878.2
361.7236950666,-1413.7,-996.29,2878.2
361.7236950668,-1413.7,-996.29,2878.2
361.7236950669,-1413.7,-996.29,2878.2
361.7236950670,-1413.7,-996.29,2878.2
361.7236950672,-1413.7,-996.29,2878.2
361.7236950676,-1413.7,-996.29,2878.2
361.7236950678,-1413.7,-996.29,2878.2
361.7236950682,-1413.7,-996.29,2878.2
361.7236950684,-1413.7,-996.29,2878.2
361.7236950685,-1413.7,-996.29,2878.2
361.7236950686,-1413.7,-996.29,2878.2
361.7236950688,-1413.7,-996.29,2878.2
361.7236950689,-1413.7,-996.29,2878.2
361.7236950691,-1413.7,-996.29,2878.2
361.7236950692,-1413.7,-996.29,2878.2
361.7236950694,-1413.7,-996.29,2878.2
361.7236950695,-1413.7,-996.29,2878.2
361.7236950696,-1413.7,-996.29,2878.2
361.7236950698,-1413.7,-996.29,2878.2
361.7236950699,-1413.7,-996.29,2878.2
361.7236950700,-1413.7,-996.29,2878.2
361.7236950701,-1413.7,-996.29,2878.2
361.7236950702,-1413.7,-996.29,2878.2
361.7236950703,-1413.7,-996.29,2878.2
361.7236950704,-1413.7,-996.29,2878.2
361.7236950705,-1413.7,-996.29,2878.2
361.7236950707,-1413.7,-996.29,2878.2
361.7236950708,-1413.7,-996.29,2878.2
361.7236950709,-1413.7,-996.29,2878.2
361.7236950711,-1413.7,-996.29,2878.2
361.7236950712,-1413.7,-996.29,2878.2
361.7236950714,-1413.7,-996.29,2878.2
361.7236950715,-1413.7,-996.29,2878.2
361.7236950716,-1413.7,-996.29,2878.2
361.7236950717,-1413.7,-996.29,2878.2
361.7236950718,-1413.7,-996.29,2878.2
361.7236950719,-1413.7,-996.29,2878.2
361.7236950720,-1413.7,-996.29,2878.2
361.7236950722,-1413.7,-996.29,2878.2
361.7236950723,-1413.7,-996.29,2878.2
361.7236950724,-1413.7,-996.29,2878.2
361.7236950725,-1413.7,-996.29,2878.2
361.7236950727,-1413.7,-996.29,2878.2
361.7236950731,-1413.7,-996.29,2878.2
361.7236950733,-1413.7,-996.29,2878.2
361.7236950734,-1413.7,-996.29,2878.2
361.7236950736,-1413.7,-996.29,2878.2
361.7236950737,-1413.7,-996.29,2878.2
361.7236950739,-1413.7,-996.29,2878.2
361.7236950740,-1413.7,-996.29,2878.2
361.7236950741,-1413.7,-996.29,2878.2
361.7236950743,-1413.7,-996.29,2878.2
361.7236950744,-1413.7,-996.29,2878.2
361.7236950745,-1413.7,-996.29,2878.2
361.7236950747,-1413.7,-996.29,2878.2
361.7236950751,-1413.7,-996.29,2878.2
361.7236950752,-1413.7,-996.29,2878.2
361.7236950753,-1413.7,-996.29,2878.2
361.7236950755,-1413.7,-996.29,2878.2
361.7236950756,-1413.7,-996.29,2878.2
361.7236950758,-1413.7,-996.29,2878.2
361.7236950759,-1413.7,-996.29,2878.2
361.7236950761,-1413.7,-996.29,2878.2
361.7236950762,-1413.7,-996.29,2878.2
361.7236950764,-1413.7,-996.29,2878.2
361.7236950765,-1413.7,-996.29,2878.2
361.7236950767,-1413.7,-996.29,2878.2
361.7236950768,-1413.7,-996.29,2878.2
361.7236950769,-1413.7,-996.29,2878.2
361.7236950770,-1413.7,-996.29,2878.2
361.7236950772,-1413.7,-996.29,2878.2
361.7236950773,-1413.7,-996.29,2878.2
361.7236950775,-1413.7,-996.29,2878.2
361.7236950776,-1413.7,-996.29,2878.2
361.7236950778,-1413.7,-996.29,2878.2
361.7236950779,-1413.7,-996.29,2878.2
361.7236950780,-1413.7,-996.29,2878.2
361.7236950782,-1413.7,-996.29,2878.2
361.7236950783,-1413.7,-996.29,2878.2
361.7236950785,-1413.7,-996.29,2878.2
361.7236950789,-1413.7,-996.29,2878.2
361.7236950791,-1413.7,-996.29,2878.2
361.7236950795,-1413.7,-996.29,2878.2
361.7236950797,-1413.7,-996.29,2878.2
361.7236950798,-1413.7,-996.29,2878.2
361.7236950799,-1413.7,-996.29,2878.2
361.7236950800,-1413.7,-996.29,2878.2
361.7236950802,-1413.7,-996.29,2878.2
361.7236950803,-1413.7,-996.29,2878.2
361.7236950804,-1413.7,-996.29,2878.2
361.7236950806,-1413.7,-996.29,2878.2
361.7236950807,-1413.7,-996.29,2878.2
361.7236950809,-1413.7,-996.29,2878.2
361.7236950810,-1413.7,-996.29,2878.2
361.7236950812,-1413.7,-996.29,2878.2
361.7236950816,-1413.7,-996.29,2878.2
361.7236950818,-1413.7,-996.29,2878.2
361.7236950819,-1413.7,-996.29,2878.2
361.7236950820,-1413.7,-996.29,2878.2
361.7236950821,-1413.7,-996.29,2878.2
361.7236950822,-1413.7,-996.29,2878.2
361.7236950824,-1413.7,-996.29,2878.2
361.7236950825,-1413.7,-996.29,2878.2
361.7236950827,-1413.7,-996.29,2878.2
361.7236950828,-1413.7,-996.29,2878.2
361.7236950830,-1413.7,-996.29,2878.2
361.7236950831,-1413.7,-996.29,2878.2
361.7236950833,-1413.7,-996.29,2878.2
361.7236950837,-1413.7,-996.29,2878.2
361.7236950838,-1413.7,-996.29,2878.2
361.7236950839,-1413.7,-996.29,2878.2
361.7236950841,-1413.7,-996.29,2878.2
361.7236950845,-1413.7,-996.29,2878.2
361.7236950847,-1413.7,-996.29,2878.2
361.7236950848,-1413.7,-996.29,2878.2
361.7236950850,-1413.7,-996.29,2878.2
361.7236950851,-1413.7,-996.29,2878.2
361.7236950853,-1413.7,-996.29,2878.2
361.7236950854,-1413.7,-996.29,2878.2
361.7236950855,-1413.7,-996.29,2878.2
361.7236950856,-1413.7,-996.29,2878.2
361.7236950858,-1413.7,-996.29,2878.2
361.7236950859,-1413.7,-996.29,2878.2
361.7236950861,-1413.7,-996.29,2878.2
361.7236950865,-1413.7,-996.29,2878.2
361.7236950867,-1413.7,-996.29,2878.2
361.7236950868,-1413.7,-996.29,2878.2
361.7236950869,-1413.7,-996.29,2878.2
361.7236950871,-1413.7,-996.29,2878.2
361.7236950872,-1413.7,-996.29,2878.2
361.7236950873,-1413.7,-996.29,2878.2
361.7236950875,-1413.7,-996.29,2878.2
361.7236950876,-1413.7,-996.29,2878.2
361.7236950877,-1413.7,-996.29,2878.2
361.7236950879,-1413.7,-996.29,2878.2
361.7236950883,-1413.7,-996.29,2878.2
361.7236950885,-1413.7,-996.29,2878.2
361.7236950886,-1413.7,-996.29,2878.2
361.7236950887,-1413.7,-996.29,2878.2
361.7236950888,-1413.7,-996.29,2878.2
361.7236950889,-1413.7,-996.29,2878.2
361.7236950890,-1413.7,-996.29,2878.2
361.7236950891,-1413.7,-996.29,2878.2
361.7236950892,-1413.7,-996.29,2878.2
361.7236950893,-1413.7,-996.29,2878.2
361.7236950895,-1413.7,-996.29,2878.2
361.7236950899,-1413.7,-996.29,2878.2
361.7236950901,-1413.7,-996.29,2878.2
361.7236950905,-1413.7,-996.29,2878.2
361.7236950907,-1413.7,-996.29,2878.2
361.7236950908,-1413.7,-996.29,2878.2
361.7236950910,-1413.7,-996.29,2878.2
361.7236950911,-1413.7,-996.29,2878.2
361.7236950913,-1413.7,-996.29,2878.2
361.7236950917,-1413.7,-996.29,2878.2
361.7236950919,-1413.7,-996.29,2878.2
361.7236950922,-1413.7,-996.29,2878.2
361.7236950928,-1413.7,-996.29,2878.2
361.7236950941,-1413.7,-996.29,2878.2
361.7236950967,-1413.7,-996.29,2878.2
361.7236951018,-1413.7,-996.29,2878.2
361.7236951120,-1413.7,-996.29,2878.2
361.7236951161,-1413.7,-996.29,2878.2
361.7236951243,-1413.7,-996.29,2878.2
361.7236951244,-1413.7,-996.29,2878.2
361.7236951245,-1413.7,-996.29,2878.2
361.7236951247,-1413.7,-996.29,2878.2
361.7236951251,-1413.7,-996.29,2878.2
361.7236951253,-1413.7,-996.29,2878.2
361.7236951254,-1413.7,-996.29,2878.2
361.7236951256,-1413.7,-996.29,2878.2
361.7236951260,-1413.7,-996.29,2878.2
361.7236951262,-1413.7,-996.29,2878.2
361.7236951263,-1413.7,-996.29,2878.2
361.7236951264,-1413.7,-996.29,2878.2
361.7236951265,-1413.7,-996.29,2878.2
361.7236951266,-1413.7,-996.29,2878.2
361.7236951268,-1413.7,-996.29,2878.2
361.7236951272,-1413.7,-996.29,2878.2
361.7236951274,-1413.7,-996.29,2878.2
361.7236951275,-1413.7,-996.29,2878.2
361.7236951277,-1413.7,-996.29,2878.2
361.7236951281,-1413.7,-996.29,2878.2
361.7236951283,-1413.7,-996.29,2878.2
361.7236951287,-1413.7,-996.29,2878.2
361.7236951289,-1413.7,-996.29,2878.2
361.7236951290,-1413.7,-996.29,2878.2
361.7236951291,-1413.7,-996.29,2878.2
361.7236951292,-1413.7,-996.29,2878.2
361.7236951293,-1413.7,-996.29,2878.2
361.7236951294,-1413.7,-996.29,2878.2
361.7236951295,-1413.7,-996.29,2878.2
361.7236951297,-1413.7,-996.29,2878.2
361.7236951301,-1413.7,-996.29,2878.2
361.7236951303,-1413.7,-996.29,2878.2
361.7236951307,-1413.7,-996.29,2878.2
361.7236951309,-1413.7,-996.29,2878.2
361.7236951310,-1413.7,-996.29,2878.2
361.7236951311,-1413.7,-996.29,2878.2
361.7236951313,-1413.7,-996.29,2878.2
361.7236951314,-1413.7,-996.29,2878.2
361.7236951316,-1413.7,-996.29,2878.2
361.7236951320,-1413.7,-996.29,2878.2
361.7236951322,-1413.7,-996.29,2878.2
361.7236951326,-1413.7,-996.29,2878.2
361.7236951328,-1413.7,-996.29,2878.2
361.7236951329,-1413.7,-996.29,2878.2
361.7236951331,-1413.7,-996.29,2878.2
361.7236951332,-1413.7,-996.29,2878.2
361.7236951333,-1413.7,-996.29,2878.2
361.7236951335,-1413.7,-996.29,2878.2
361.7236951339,-1413.7,-996.29,2878.2
361.7236951347,-1413.7,-996.29,2878.2
361.7236951350,-1413.7,-996.29,2878.2
361.7236951357,-1413.7,-996.29,2878.2
361.7236951359,-1413.7,-996.29,2878.2
361.7236951360,-1413.7,-996.29,2878.2
361.7236951361,-1413.7,-996.29,2878.2
361.7236951363,-1413.7,-996.29,2878.2
361.7236951367,-1413.7,-996.29,2878.2
361.7236951369,-1413.7,-996.29,2878.2
361.7236951373,-1413.7,-996.29,2878.2
361.7236951375,-1413.7,-996.29,2878.2
361.7236951379,-1413.7,-996.29,2878.2
